"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G04820",0.000760952076709117,3.34311506275274,1,0,1,"AT1G04820"
"AT1G13950",0.000760952076709117,2.63487765529975,1,0,1,"AT1G13950"
"AT1G15920",0.000760952076709117,4.13926380519976,1,0,1,"AT1G15920"
"AT1G23410",0.000760952076709117,5.26930719346029,1,0,1,"AT1G23410"
"AT1G27980",0.000760952076709117,3.68561038936094,1,0,1,"AT1G27980"
"AT1G36240",0.000760952076709117,4.19112665823965,1,0,1,"AT1G36240"
"AT5G09570",0.000760952076709117,4.01892806021821,1,0,1,"AT5G09570"
"AT5G15350",0.000760952076709117,4.12910961965911,1,0,1,"AT5G15350"
"AT5G67070",0.000760952076709117,4.03927259737688,1,0,1,"AT5G67070"
"ATMG01190",0.000760952076709117,3.75932264876234,1,0,1,"ATMG01190"
"AT1G48920",0.000865916625502614,3.26392276600725,0.989,0,1,"AT1G48920"
"AT5G08680",0.000865916625502614,2.26596943730063,0.989,0,1,"AT5G08680"
"AT3G05020",0.000865916625502614,3.26181933617436,0.989,0,1,"AT3G05020"
"AT2G21660",0.000865916625502614,4.00519847046277,0.989,0,1,"AT2G21660"
"AT1G23170",0.000983998561174461,3.53009711554934,0.979,0,1,"AT1G23170"
"AT1G78870",0.000983998561174461,2.27231722803769,0.979,0,1,"AT1G78870"
"AT5G14040",0.000983998561174461,2.60567836779839,0.979,0,1,"AT5G14040"
"AT5G21105",0.000983998561174461,3.56418222477614,0.979,0,1,"AT5G21105"
"AT5G41685",0.000983998561174461,2.00893257660808,0.979,0,1,"AT5G41685"
"AT5G44500",0.000983998561174461,1.95118555584661,0.979,0,1,"AT5G44500"
"AT3G56730",0.000983998561174461,2.53170795051367,0.979,0,1,"AT3G56730"
"AT2G24590",0.000983998561174461,2.05428726917217,0.979,0,1,"AT2G24590"
"AT2G34510",0.000983998561174461,1.85500400839443,0.979,0,1,"AT2G34510"
"AT1G07070",0.00111661089686477,2.26196334494788,0.968,0,1,"AT1G07070"
"AT1G70710",0.00111661089686477,2.7134565660857,0.968,0,1,"AT1G70710"
"AT5G07120",0.00111661089686477,1.98948212376196,0.968,0,1,"AT5G07120"
"AT2G01720",0.00111661089686477,2.94674928957966,0.968,0,1,"AT2G01720"
"AT2G07734",0.00111661089686477,2.10151349956469,0.968,0,1,"AT2G07734"
"AT2G40010",0.00111661089686477,2.87987465967203,0.968,0,1,"AT2G40010"
"AT2G46290",0.00111661089686477,2.51881958314969,0.968,0,1,"AT2G46290"
"AT4G26210",0.00111661089686477,1.64494673344299,0.968,0,1,"AT4G26210"
"AT4G30550",0.00111661089686477,2.20732891772024,0.968,0,1,"AT4G30550"
"ATMG00520",0.00111661089686477,2.70200718399465,0.968,0,1,"ATMG00520"
"AT3G24770",0.00126524100060094,2.4486583987185,0.957,0,1,"AT3G24770"
"AT5G15490",0.00126528642764083,1.96675402675415,0.957,0,1,"AT5G15490"
"AT5G19780",0.00126528642764083,2.20984620470699,0.957,0,1,"AT5G19780"
"AT5G42070",0.00126528642764083,1.91094071470915,0.957,0,1,"AT5G42070"
"AT2G31570",0.00126528642764083,2.66727123588914,0.957,0,1,"AT2G31570"
"AT2G34810",0.00126528642764083,4.17371674619338,0.957,0,1,"AT2G34810"
"AT4G15120",0.00126528642764083,3.22170379573201,0.957,0,1,"AT4G15120"
"AT1G23820",0.0014316838849168,2.1118600655556,0.947,0,1,"AT1G23820"
"AT1G27390",0.0014316838849168,1.77472170310158,0.947,0,1,"AT1G27390"
"AT1G27650",0.0014316838849168,1.5632428014077,0.947,0,1,"AT1G27650"
"AT1G77510",0.0014316838849168,2.45486110058185,0.947,0,1,"AT1G77510"
"AT5G45010",0.0014316838849168,1.57897268764911,0.947,0,1,"AT5G45010"
"AT5G60790",0.0014316838849168,1.55595333684054,0.947,0,1,"AT5G60790"
"AT3G20050",0.0014316838849168,1.85284061468555,0.947,0,1,"AT3G20050"
"AT3G21160",0.0014316838849168,2.28505008622681,0.947,0,1,"AT3G21160"
"AT3G25040",0.0014316838849168,1.62477185461268,0.947,0,1,"AT3G25040"
"AT3G46030",0.0014316838849168,3.45623251766087,0.947,0,1,"AT3G46030"
"AT2G03120",0.0014316838849168,2.06408836545246,0.947,0,1,"AT2G03120"
"AT2G30880",0.0014316838849168,1.76390196586564,0.947,0,1,"AT2G30880"
"AT2G35680",0.0014316838849168,1.42775643647431,0.947,0,1,"AT2G35680"
"AT4G08230",0.0014316838849168,2.00181688382104,0.947,0,1,"AT4G08230"
"AT4G17940",0.0014316838849168,2.37643329278742,0.947,0,1,"AT4G17940"
"AT4G32210",0.0014316838849168,1.81189058494508,0.947,0,1,"AT4G32210"
"AT1G12840",0.00161759398245083,1.56326239622158,0.936,0,1,"AT1G12840"
"AT1G29310",0.00161759398245083,2.01543066586529,0.936,0,1,"AT1G29310"
"AT1G61790",0.00161759398245083,2.52760535560833,0.936,0,1,"AT1G61790"
"AT5G11880",0.00161759398245083,1.70704899098631,0.936,0,1,"AT5G11880"
"AT5G27820",0.00161759398245083,1.73632794747812,0.936,0,1,"AT5G27820"
"AT5G43330",0.00161759398245083,1.71837478263456,0.936,0,1,"AT5G43330"
"AT3G54960",0.00161759398245083,1.84113179730046,0.936,0,1,"AT3G54960"
"ATCG00630",0.00161759398245083,2.17262863397165,0.936,0,1,"ATCG00630"
"AT1G04920",0.0018249453078918,1.33830430308379,0.926,0,1,"AT1G04920"
"AT1G25350",0.0018249453078918,1.40586706423088,0.926,0,1,"AT1G25350"
"AT5G65020",0.0018249453078918,3.16222458486477,0.926,0,1,"AT5G65020"
"AT3G11130",0.0018249453078918,1.39814761093111,0.926,0,1,"AT3G11130"
"AT3G13560",0.0018249453078918,1.8158103898358,0.926,0,1,"AT3G13560"
"AT3G25580",0.0018249453078918,1.40749999830458,0.926,0,1,"AT3G25580"
"AT3G49260",0.0018249453078918,1.64625275152127,0.926,0,1,"AT3G49260"
"AT3G57600",0.0018249453078918,3.08013091476947,0.926,0,1,"AT3G57600"
"AT3G59810",0.0018249453078918,1.38196610777161,0.926,0,1,"AT3G59810"
"AT2G25310",0.0018249453078918,1.83817705190106,0.926,0,1,"AT2G25310"
"AT4G22380",0.0018249453078918,2.45531055622259,0.926,0,1,"AT4G22380"
"AT4G27070",0.0018249453078918,1.84241873310195,0.926,0,1,"AT4G27070"
"AT4G39840",0.00205574203514062,1.47504874996073,0.915,0,1,"AT4G39840"
"AT1G07960",0.00205581001318729,1.33436912749059,0.915,0,1,"AT1G07960"
"AT1G09870",0.00205581001318729,1.5529790338861,0.915,0,1,"AT1G09870"
"AT1G29120",0.00205581001318729,1.5344296852105,0.915,0,1,"AT1G29120"
"AT1G50200",0.00205581001318729,1.3056561335949,0.915,0,1,"AT1G50200"
"AT5G12310",0.00205581001318729,1.74083037047658,0.915,0,1,"AT5G12310"
"AT5G50000",0.00205581001318729,1.3880073704063,0.915,0,1,"AT5G50000"
"AT5G59950",0.00205581001318729,1.34129233182855,0.915,0,1,"AT5G59950"
"AT5G62190",0.00205581001318729,1.88109204325989,0.915,0,1,"AT5G62190"
"AT5G67380",0.00205581001318729,1.24381051773139,0.915,0,1,"AT5G67380"
"AT3G07230",0.00205581001318729,2.02266806578757,0.915,0,1,"AT3G07230"
"AT3G13230",0.00205581001318729,1.47825542075899,0.915,0,1,"AT3G13230"
"AT3G20920",0.00205581001318729,1.40433070665494,0.915,0,1,"AT3G20920"
"AT2G05990",0.00205581001318729,1.64703459005649,0.915,0,1,"AT2G05990"
"AT2G40960",0.00205581001318729,1.72590171807202,0.915,0,1,"AT2G40960"
"AT4G13710",0.00205581001318729,1.74795706063439,0.915,0,1,"AT4G13710"
"AT4G23920",0.00205581001318729,1.84327064294269,0.915,0,1,"AT4G23920"
"AT4G29840",0.00205581001318729,1.43727599722345,0.915,0,1,"AT4G29840"
"AT4G32610",0.00205581001318729,1.25324342900887,0.915,0,1,"AT4G32610"
"AT4G39010",0.00205581001318729,1.79875332553421,0.915,0,1,"AT4G39010"
"ATCG00210",0.00205581001318729,1.84526221372278,0.915,0,1,"ATCG00210"
"AT1G48900",0.00231240925709423,1.12669991085214,0.904,0,1,"AT1G48900"
"AT5G27670",0.00231240925709423,2.92572768613832,0.904,0,1,"AT5G27670"
"AT3G04500",0.00231240925709423,1.27755475575518,0.904,0,1,"AT3G04500"
"AT3G25900",0.00231240925709423,2.16471121054554,0.904,0,1,"AT3G25900"
"AT3G57650",0.00231240925709423,1.3228692050427,0.904,0,1,"AT3G57650"
"AT2G19450",0.00231240925709423,1.37702208126095,0.904,0,1,"AT2G19450"
"AT4G18280",0.00231240925709423,2.59275918754189,0.904,0,1,"AT4G18280"
"AT4G33180",0.00231240925709423,2.20554159319577,0.904,0,1,"AT4G33180"
"AT5G07220",0.0025971183535822,2.63939148534037,0.894,0,1,"AT5G07220"
"AT5G10730",0.0025971183535822,1.10951506438629,0.894,0,1,"AT5G10730"
"AT5G25100",0.0025971183535822,1.31096570663691,0.894,0,1,"AT5G25100"
"AT3G09820",0.0025971183535822,1.52976594435921,0.894,0,1,"AT3G09820"
"AT3G10770",0.0025971183535822,1.32729289009469,0.894,0,1,"AT3G10770"
"AT3G24160",0.0025971183535822,1.38378153206927,0.894,0,1,"AT3G24160"
"AT3G27310",0.0025971183535822,1.16191451772717,0.894,0,1,"AT3G27310"
"AT3G50000",0.0025971183535822,1.52886443335258,0.894,0,1,"AT3G50000"
"AT3G53580",0.0025971183535822,1.21991742409529,0.894,0,1,"AT3G53580"
"AT2G21130",0.0025971183535822,1.60248108282692,0.894,0,1,"AT2G21130"
"AT2G33400",0.0025971183535822,2.06553447737591,0.894,0,1,"AT2G33400"
"AT2G35120",0.0025971183535822,1.63377319120814,0.894,0,1,"AT2G35120"
"AT1G68220",0.00291238111628029,1.32283433698643,0.883,0,1,"AT1G68220"
