"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G09570",2.73908290173762e-213,4.41562597928186,0.999,0,5.02813448271974e-209,"AT5G09570"
"AT1G36240",4.2176688409e-203,3.04348226828101,0.972,0,7.74237469124013e-199,"AT1G36240"
"AT4G18150",4.04918187408658e-175,2.01784722819602,0.894,0,7.43308316626074e-171,"AT4G18150"
"AT2G07675",1.34682776264547e-135,1.50378522771564,0.767,0,2.47237172388828e-131,"AT2G07675"
"AT2G26820",8.24648079986345e-90,0.945098343685765,0.586,0,1.51380648043093e-85,"AT2G26820"
"AT1G63200",2.43674596546784e-87,1.00113243697825,0.575,0,4.47313456880932e-83,"AT1G63200"
"AT5G39720",1.29395199965785e-83,1.25769731786047,0.557,0,2.37530768577191e-79,"AT5G39720"
"AT1G20500",2.90709348456639e-79,0.963979366134074,0.537,0,5.33655150961853e-75,"AT1G20500"
"AT5G46060",4.38545120821601e-79,0.825344458338279,0.536,0,8.05037278292213e-75,"AT5G46060"
"ATMG01280",1.74467058122902e-73,0.818723448045845,0.508,0,3.20269178596212e-69,"ATMG01280"
"AT3G25080",5.6951077791657e-73,0.806053396196994,0.506,0,1.04545093502145e-68,"AT3G25080"
"AT1G58400",4.28040755273335e-70,0.797526149333581,0.491,0,7.85754414455262e-66,"AT1G58400"
"AT5G61160",1.97418967733089e-68,1.81205401833218,0.482,0,3.62401999067632e-64,"AT5G61160"
"AT4G20095",1.92289758143681e-67,0.761468019117356,0.477,0,3.52986309024355e-63,"AT4G20095"
"AT2G16760",5.08702107956388e-59,0.806313708573976,0.431,0,9.33824459575541e-55,"AT2G16760"
"AT5G39000",1.21030048537089e-57,0.803247147121971,0.424,0,2.22174860099534e-53,"AT5G39000"
"AT3G46490",2.78062716995371e-56,0.94604009239068,0.416,0,5.10439729588402e-52,"AT3G46490"
"AT5G65510",6.71701970101127e-54,0.693682057072607,0.402,0,1.23304330651464e-49,"AT5G65510"
"AT3G20370",9.43109693853505e-54,0.878053358252985,0.401,0,1.73126646500688e-49,"AT3G20370"
"AT4G00250",7.66366197531874e-51,0.515721888130322,0.384,0,1.40681842880926e-46,"AT4G00250"
"AT2G28340",1.48421740304855e-50,0.491633198424463,0.382,0,2.72457788677622e-46,"AT2G28340"
"AT4G02700",1.04773409067537e-48,0.855604291086052,0.371,0,1.92332547025279e-44,"AT4G02700"
"AT5G34830",1.9183041152008e-47,0.527058139243816,0.363,0,3.52143086427411e-43,"AT5G34830"
"AT4G25000",2.47510158481944e-46,0.966386419294839,0.356,0,4.54354397925304e-42,"AT4G25000"
"AT4G25410",8.48451461815805e-43,0.756887125165359,0.334,0,1.55750234845527e-38,"AT4G25410"
"AT3G14710",1.33710625124262e-41,0.44249837372985,0.326,0,2.45452594540607e-37,"AT3G14710"
"ATMG00710",1.23831874059754e-39,0.407401156818867,0.313,0,2.2731817121149e-35,"ATMG00710"
"AT1G80740",7.40283954308376e-39,0.826273683488854,0.308,0,1.35893925492389e-34,"AT1G80740"
"ATCG00890",9.96024737142749e-39,0.459970177062489,0.307,0,1.82840260997294e-34,"ATCG00890"
"AT2G17280",8.17464578750962e-37,0.450141833756552,0.294,0,1.50061972721314e-32,"AT2G17280"
"AT3G13700",1.462318242776e-36,0.375392400122982,0.292,0,2.68437759826391e-32,"AT3G13700"
"AT3G44770",4.6594169391929e-36,0.375120142822805,0.289,0,8.5532916752764e-32,"AT3G44770"
"AT1G01460",4.6508543271407e-35,0.417012256887319,0.282,0,8.53757328833219e-31,"AT1G01460"
"AT3G26770",3.41845796395717e-34,0.493593368823675,0.276,0,6.27526328443618e-30,"AT3G26770"
"AT1G32850",6.02534667159571e-34,0.418695916936729,0.274,0,1.10607288850482e-29,"AT1G32850"
"AT5G25180",1.40630905143883e-33,0.59247941364775,0.272,0,2.58156152572625e-29,"AT5G25180"
"AT1G53903",1.86414765928664e-33,0.933638017709243,0.271,0,3.42201585815249e-29,"AT1G53903"
"AT5G16570",7.04883057700176e-32,0.512593098979775,0.26,0,1.29395382902021e-27,"AT5G16570"
"AT3G44290",8.42812438931775e-31,0.36647256615098,0.252,0,1.54715079414706e-26,"AT3G44290"
"AT1G62290",1.89880809503624e-28,0.437047635058629,0.235,0,3.48564202005803e-24,"AT1G62290"
"AT2G45360",1.2260266518079e-27,0.645661995185427,0.229,0,2.25061712472377e-23,"AT2G45360"
"AT1G43640",2.08291190508295e-27,0.302337785260997,0.227,0,3.82360138416078e-23,"AT1G43640"
"AT4G22430",1.31789775832556e-26,0.282650036027609,0.221,0,2.41926491495822e-22,"AT4G22430"
"AT2G23910",1.71311247470097e-26,0.35918030951325,0.22,0,3.14476056980858e-22,"AT2G23910"
"AT2G07707",2.22613814472193e-26,0.290376893320629,0.219,0,4.08652179226605e-22,"AT2G07707"
"AT4G18620",1.06478615064131e-25,0.566765629137442,0.214,0,1.95462793673225e-21,"AT4G18620"
"AT2G29370",3.00377775406065e-25,0.286001657693354,0.211,0,5.51403482312913e-21,"AT2G29370"
"AT5G50670",1.09048502785955e-24,0.309182642525658,0.206,0,2.00180336564177e-20,"AT5G50670"
"AT1G71920",1.40995454657703e-24,0.257458375006251,0.205,0,2.58825356115146e-20,"AT1G71920"
"AT2G05530",3.92827767083997e-24,1.18843289982334,0.202,0,7.21113932036093e-20,"AT2G05530"
"AT5G47260",1.81003734483671e-23,0.260555631353092,0.197,0,3.32268555391676e-19,"AT5G47260"
"AT1G02065",2.33240164920353e-23,0.349807755005239,0.196,0,4.28158970744292e-19,"AT1G02065"
"AT3G47980",2.25378614358151e-22,0.409154888213548,0.188,0,4.13727522377258e-18,"AT3G47980"
"AT3G49620",2.25378614358151e-22,0.599184638730892,0.188,0,4.13727522377258e-18,"AT3G49620"
"AT4G38830",4.77447503083491e-22,0.285965243036515,0.186,0,8.76450381410364e-18,"AT4G38830"
"AT1G62990",1.65838424320791e-21,0.418865947356347,0.181,0,3.04429595525676e-17,"AT1G62990"
"AT1G43780",3.48813317931738e-21,0.272277078351768,0.179,0,6.40316607727292e-17,"AT1G43780"
"AT1G53635",1.95689080576122e-20,0.402502247263672,0.173,0,3.59226445213587e-16,"AT1G53635"
"AT3G03470",1.95689080576122e-20,0.265708029402343,0.173,0,3.59226445213587e-16,"AT3G03470"
"AT4G00890",5.20905053420546e-20,0.304481164813589,0.169,0,9.56225406564096e-16,"AT4G00890"
"AT4G38070",9.55667192984205e-19,0.291875818692017,0.159,0,1.7543182661611e-14,"AT4G38070"
"AT1G33720",1.21561510204628e-18,0.409647421603488,0.158,0,2.23150464282635e-14,"AT1G33720"
"AT1G76240",5.11867520482008e-18,0.309304999813857,0.153,0,9.39635207348821e-14,"AT1G76240"
"AT5G10170",4.3401652499751e-17,0.479158452716162,0.145,0,7.96724134937929e-13,"AT5G10170"
"AT5G02730",1.4094907624041e-16,0.327275692016413,0.141,0,2.58740219254521e-12,"AT5G02730"
"AT4G13660",3.59895805944509e-16,0.46554466143711,0.137,0,6.60660730972335e-12,"AT4G13660"
"AT4G15160",4.54633638475383e-16,0.294241375556138,0.136,0,8.34570970149261e-12,"AT4G15160"
"AT1G51920",9.14987683565238e-16,0.354366105214555,0.134,0,1.67964289072071e-11,"AT1G51920"
"AT3G13950",1.15460558383681e-15,0.290645257658942,0.133,0,2.11950947024923e-11,"AT3G13950"
"AT3G44870",1.83705790272571e-15,0.360768371142252,0.131,0,3.37228719203359e-11,"AT3G44870"
"AT1G23120",1.46568922746467e-14,0.546510086740907,0.123,0,2.6905657148569e-10,"AT1G23120"
"AT4G10490",1.46568922746467e-14,0.568015201847455,0.123,0,2.6905657148569e-10,"AT4G10490"
"AT2G22290",8.76315375035186e-13,0.27123426773887,0.108,0,1.60865213395209e-08,"AT2G22290"
"AT5G02640",4.20802275402049e-12,0.323736596546849,0.102,0,7.72466736955542e-08,"AT5G02640"
"AT1G64710",6.57386667976938e-12,0.269261727571817,0.1,0,1.20676470640527e-07,"AT1G64710"
"AT4G32210",1.42449640192801e-121,1.34583024317146,0.718,0.002,2.61494804501925e-117,"AT4G32210"
"AT3G61160",1.11534927970986e-97,1.27759982480904,0.623,0.002,2.04744667276339e-93,"AT3G61160"
"AT1G13470",3.74337039171399e-96,2.20828015297684,0.616,0.002,6.87170502806938e-92,"AT1G13470"
"AT3G62990",2.00842792774064e-77,1.97782164298797,0.53,0.002,3.6868711469535e-73,"AT3G62990"
"AT1G13100",2.93217337504945e-75,1.17875727626889,0.519,0.002,5.38259066457827e-71,"AT1G13100"
