"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G36240",2.11571263742945e-37,3.02016448043939,0.911,0,3.88381368852924e-33,"AT1G36240"
"AT4G24080",2.11571263742945e-37,3.04724067709239,0.911,0,3.88381368852924e-33,"AT4G24080"
"AT1G63200",3.12037405819565e-34,1.82543491445564,0.844,0,5.72807065862975e-30,"AT1G63200"
"AT1G19397",3.68177256357832e-31,2.28322264533807,0.778,0,6.75862989496072e-27,"AT1G19397"
"AT2G07675",3.68177256357832e-31,1.35323961688494,0.778,0,6.75862989496072e-27,"AT2G07675"
"AT2G38920",3.70711830693058e-30,2.088762345154,0.756,0,6.80515707603247e-26,"AT2G38920"
"AT4G18150",3.70711830693058e-30,1.30623112799488,0.756,0,6.80515707603247e-26,"AT4G18150"
"AT1G59940",3.28655476095328e-27,1.24951715319523,0.689,0,6.03312857468194e-23,"AT1G59940"
"AT3G12710",3.01506499386223e-26,1.27355022253951,0.667,0,5.5347548092329e-22,"AT3G12710"
"ATMG01280",2.70424628805041e-25,0.855547174772634,0.644,0,4.96418491097413e-21,"ATMG01280"
"AT1G61820",2.03521174721152e-23,1.11341775343564,0.6,0,3.73603820435618e-19,"AT1G61820"
"AT1G71920",1.12966686291416e-20,0.590843182322988,0.533,0,2.07372946025153e-16,"AT1G71920"
"AT1G58400",8.90079770882112e-20,0.820667423342131,0.511,0,1.63391943540829e-15,"AT1G58400"
"AT5G46060",8.90079770882112e-20,0.749473180060899,0.511,0,1.63391943540829e-15,"AT5G46060"
"AT2G04450",8.90079770882112e-20,0.639719757872462,0.511,0,1.63391943540829e-15,"AT2G04450"
"AT3G25080",5.19647993010953e-18,0.598121689162999,0.467,0,9.53917820770207e-14,"AT3G25080"
"AT1G43640",3.85284273310899e-17,0.577133313138603,0.444,0,7.07266340516818e-13,"AT1G43640"
"AT5G37410",3.85284273310899e-17,0.908034956889067,0.444,0,7.07266340516818e-13,"AT5G37410"
"AT3G03080",3.85284273310899e-17,0.932649438458805,0.444,0,7.07266340516818e-13,"AT3G03080"
"AT2G26820",2.80110392957609e-16,0.583210257630524,0.422,0,5.14198648352282e-12,"AT2G26820"
"AT1G34180",1.99756883087568e-15,0.458633348366661,0.4,0,3.66693710283849e-11,"AT1G34180"
"AT2G48150",1.99756883087568e-15,0.458534317340493,0.4,0,3.66693710283849e-11,"AT2G48150"
"AT5G50670",1.39783396910764e-14,0.437352940943448,0.378,0,2.5660038170909e-10,"AT5G50670"
"AT2G28340",1.39783396910764e-14,0.428780073887982,0.378,0,2.5660038170909e-10,"AT2G28340"
"AT4G16770",1.39783396910764e-14,0.479522887185716,0.378,0,2.5660038170909e-10,"AT4G16770"
"AT1G47410",9.60190975590379e-14,0.445938721476713,0.356,0,1.76262257389126e-09,"AT1G47410"
"AT5G24240",9.60190975590379e-14,0.395673291489778,0.356,0,1.76262257389126e-09,"AT5G24240"
"AT5G57480",9.60190975590379e-14,0.446646778808609,0.356,0,1.76262257389126e-09,"AT5G57480"
"AT3G18610",9.60190975590379e-14,0.452678822032494,0.356,0,1.76262257389126e-09,"AT3G18610"
"AT3G26770",9.60190975590379e-14,0.499244090809969,0.356,0,1.76262257389126e-09,"AT3G26770"
"AT4G22790",9.60190975590379e-14,0.563763760499622,0.356,0,1.76262257389126e-09,"AT4G22790"
"AT1G15530",6.47720565549501e-13,0.403149491281291,0.333,0,1.18902064217922e-08,"AT1G15530"
"AT5G04010",6.47720565549501e-13,0.333880402134445,0.333,0,1.18902064217922e-08,"AT5G04010"
"AT5G45840",6.47720565549501e-13,0.407946110178246,0.333,0,1.18902064217922e-08,"AT5G45840"
"AT5G50680",6.47720565549501e-13,0.291803383158552,0.333,0,1.18902064217922e-08,"AT5G50680"
"AT2G27190",6.47720565549501e-13,0.321589249197131,0.333,0,1.18902064217922e-08,"AT2G27190"
"AT4G20095",6.47720565549501e-13,0.372713007021418,0.333,0,1.18902064217922e-08,"AT4G20095"
"ATMG00710",6.47720565549501e-13,0.49994100672886,0.333,0,1.18902064217922e-08,"ATMG00710"
"ATMG01290",6.47720565549501e-13,0.329262010008392,0.333,0,1.18902064217922e-08,"ATMG01290"
"AT1G25145",4.29281642654429e-12,0.296533229649412,0.311,0,7.88032311420735e-08,"AT1G25145"
"AT5G02780",4.29281642654429e-12,0.459283283894455,0.311,0,7.88032311420735e-08,"AT5G02780"
"AT5G39720",4.29281642654429e-12,0.599469373848192,0.311,0,7.88032311420735e-08,"AT5G39720"
"AT5G41030",4.29281642654429e-12,0.537130206023079,0.311,0,7.88032311420735e-08,"AT5G41030"
